=== Found JODA query file, executing JODA queries ===
= File:'NoBench.json' =
0.12.3: Pulling from nicotin/joda
Digest: sha256:6c0c6b4a19967ae02ef348535acdb3eb8496453a8b868763c34370e10be0192f
Status: Image is up to date for nicotin/joda:0.12.3
74b1693bebb10faa46d3e3ea7f0c22b2e3c298d024cf1eb877498e4026ee7835
0
JODA: 35.3079 s
joda-benchmark
=== Found MongoDB query file, executing MongoDB queries ===
= File:'NoBench.json' =
5.0.3-focal: Pulling from library/mongo
Digest: sha256:f7c401402aa3e689fc42c7109247ab2d5a3e3b4b8a3ace4c2bf7a5fc74ca4917
Status: Image is up to date for mongo:5.0.3-focal
b48e63ee5ba22dee846fb87a6bbea69f77d123c0b9118ac9685f168921e490a6
2021-11-09T08:50:51.143+0000	connected to: mongodb://localhost/
2021-11-09T08:53:12.143+0000	[##......................] benchmark.NoBench	730MB/5.73GB (12.4%)
2021-11-09T08:53:15.144+0000	[###.....................] benchmark.NoBench	746MB/5.73GB (12.7%)
2021-11-09T08:53:18.144+0000	[###.....................] benchmark.NoBench	761MB/5.73GB (13.0%)
2021-11-09T08:53:21.144+0000	[###.....................] benchmark.NoBench	777MB/5.73GB (13.2%)
2021-11-09T08:53:24.145+0000	[###.....................] benchmark.NoBench	792MB/5.73GB (13.5%)
2021-11-09T08:53:27.143+0000	[###.....................] benchmark.NoBench	806MB/5.73GB (13.7%)
2021-11-09T08:53:30.144+0000	[###.....................] benchmark.NoBench	823MB/5.73GB (14.0%)
2021-11-09T08:53:33.143+0000	[###.....................] benchmark.NoBench	839MB/5.73GB (14.3%)
2021-11-09T08:53:36.144+0000	[###.....................] benchmark.NoBench	856MB/5.73GB (14.6%)
2021-11-09T08:53:39.144+0000	[###.....................] benchmark.NoBench	872MB/5.73GB (14.8%)
2021-11-09T08:53:42.144+0000	[###.....................] benchmark.NoBench	886MB/5.73GB (15.1%)
2021-11-09T08:53:45.146+0000	[###.....................] benchmark.NoBench	901MB/5.73GB (15.4%)
2021-11-09T08:53:48.144+0000	[###.....................] benchmark.NoBench	917MB/5.73GB (15.6%)
2021-11-09T08:53:51.144+0000	[###.....................] benchmark.NoBench	932MB/5.73GB (15.9%)
2021-11-09T08:53:54.144+0000	[###.....................] benchmark.NoBench	947MB/5.73GB (16.1%)
2021-11-09T08:53:57.147+0000	[###.....................] benchmark.NoBench	967MB/5.73GB (16.5%)
2021-11-09T08:54:00.144+0000	[####....................] benchmark.NoBench	982MB/5.73GB (16.7%)
2021-11-09T08:54:03.145+0000	[####....................] benchmark.NoBench	998MB/5.73GB (17.0%)
2021-11-09T08:54:06.144+0000	[####....................] benchmark.NoBench	1015MB/5.73GB (17.3%)
2021-11-09T08:54:09.145+0000	[####....................] benchmark.NoBench	1.01GB/5.73GB (17.5%)
2021-11-09T08:54:12.144+0000	[####....................] benchmark.NoBench	1.02GB/5.73GB (17.8%)
2021-11-09T08:54:15.145+0000	[####....................] benchmark.NoBench	1.04GB/5.73GB (18.1%)
2021-11-09T08:54:18.144+0000	[####....................] benchmark.NoBench	1.05GB/5.73GB (18.3%)
2021-11-09T08:54:21.143+0000	[####....................] benchmark.NoBench	1.07GB/5.73GB (18.6%)
2021-11-09T08:54:24.144+0000	[####....................] benchmark.NoBench	1.08GB/5.73GB (18.9%)
2021-11-09T08:54:27.144+0000	[####....................] benchmark.NoBench	1.10GB/5.73GB (19.1%)
2021-11-09T08:54:30.144+0000	[####....................] benchmark.NoBench	1.11GB/5.73GB (19.4%)
2021-11-09T08:54:33.144+0000	[####....................] benchmark.NoBench	1.13GB/5.73GB (19.7%)
2021-11-09T08:54:36.144+0000	[####....................] benchmark.NoBench	1.14GB/5.73GB (20.0%)
2021-11-09T08:54:39.144+0000	[####....................] benchmark.NoBench	1.16GB/5.73GB (20.2%)
2021-11-09T08:54:42.144+0000	[####....................] benchmark.NoBench	1.17GB/5.73GB (20.5%)
2021-11-09T08:54:45.144+0000	[####....................] benchmark.NoBench	1.19GB/5.73GB (20.8%)
2021-11-09T08:54:48.144+0000	[#####...................] benchmark.NoBench	1.20GB/5.73GB (21.0%)
2021-11-09T08:54:51.144+0000	[#####...................] benchmark.NoBench	1.22GB/5.73GB (21.3%)
2021-11-09T08:54:54.144+0000	[#####...................] benchmark.NoBench	1.24GB/5.73GB (21.6%)
2021-11-09T08:54:57.143+0000	[#####...................] benchmark.NoBench	1.25GB/5.73GB (21.9%)
2021-11-09T08:55:00.143+0000	[#####...................] benchmark.NoBench	1.27GB/5.73GB (22.2%)
2021-11-09T08:55:03.144+0000	[#####...................] benchmark.NoBench	1.29GB/5.73GB (22.4%)
2021-11-09T08:55:06.144+0000	[#####...................] benchmark.NoBench	1.30GB/5.73GB (22.7%)
2021-11-09T08:55:09.143+0000	[#####...................] benchmark.NoBench	1.32GB/5.73GB (23.0%)
2021-11-09T08:55:12.143+0000	[#####...................] benchmark.NoBench	1.33GB/5.73GB (23.2%)
2021-11-09T08:55:15.143+0000	[#####...................] benchmark.NoBench	1.35GB/5.73GB (23.5%)
2021-11-09T08:55:18.144+0000	[#####...................] benchmark.NoBench	1.36GB/5.73GB (23.8%)
2021-11-09T08:55:21.144+0000	[#####...................] benchmark.NoBench	1.38GB/5.73GB (24.0%)
2021-11-09T08:55:24.143+0000	[#####...................] benchmark.NoBench	1.39GB/5.73GB (24.3%)
2021-11-09T08:55:27.144+0000	[#####...................] benchmark.NoBench	1.41GB/5.73GB (24.6%)
2021-11-09T08:55:30.145+0000	[#####...................] benchmark.NoBench	1.42GB/5.73GB (24.8%)
2021-11-09T08:55:33.143+0000	[######..................] benchmark.NoBench	1.44GB/5.73GB (25.1%)
2021-11-09T08:55:36.143+0000	[######..................] benchmark.NoBench	1.46GB/5.73GB (25.4%)
2021-11-09T08:55:39.143+0000	[######..................] benchmark.NoBench	1.47GB/5.73GB (25.7%)
2021-11-09T08:55:42.144+0000	[######..................] benchmark.NoBench	1.49GB/5.73GB (25.9%)
2021-11-09T08:55:45.147+0000	[######..................] benchmark.NoBench	1.50GB/5.73GB (26.2%)
2021-11-09T08:55:48.143+0000	[######..................] benchmark.NoBench	1.52GB/5.73GB (26.5%)
2021-11-09T08:55:51.146+0000	[######..................] benchmark.NoBench	1.53GB/5.73GB (26.7%)
2021-11-09T08:55:54.145+0000	[######..................] benchmark.NoBench	1.55GB/5.73GB (27.0%)
2021-11-09T08:55:57.144+0000	[######..................] benchmark.NoBench	1.56GB/5.73GB (27.3%)
2021-11-09T08:56:00.143+0000	[######..................] benchmark.NoBench	1.58GB/5.73GB (27.6%)
2021-11-09T08:56:03.144+0000	[######..................] benchmark.NoBench	1.60GB/5.73GB (27.8%)
2021-11-09T08:56:06.144+0000	[######..................] benchmark.NoBench	1.61GB/5.73GB (28.1%)
2021-11-09T08:56:09.143+0000	[######..................] benchmark.NoBench	1.63GB/5.73GB (28.4%)
2021-11-09T08:56:12.144+0000	[######..................] benchmark.NoBench	1.64GB/5.73GB (28.6%)
2021-11-09T08:56:15.144+0000	[######..................] benchmark.NoBench	1.66GB/5.73GB (28.9%)
2021-11-09T08:56:18.143+0000	[#######.................] benchmark.NoBench	1.67GB/5.73GB (29.2%)
2021-11-09T08:56:21.143+0000	[#######.................] benchmark.NoBench	1.69GB/5.73GB (29.4%)
2021-11-09T08:56:24.144+0000	[#######.................] benchmark.NoBench	1.70GB/5.73GB (29.7%)
2021-11-09T08:56:27.143+0000	[#######.................] benchmark.NoBench	1.72GB/5.73GB (30.0%)
2021-11-09T08:56:30.143+0000	[#######.................] benchmark.NoBench	1.74GB/5.73GB (30.3%)
2021-11-09T08:56:33.143+0000	[#######.................] benchmark.NoBench	1.75GB/5.73GB (30.5%)
2021-11-09T08:56:36.144+0000	[#######.................] benchmark.NoBench	1.77GB/5.73GB (30.8%)
2021-11-09T08:56:39.143+0000	[#######.................] benchmark.NoBench	1.78GB/5.73GB (31.1%)
2021-11-09T08:56:42.144+0000	[#######.................] benchmark.NoBench	1.80GB/5.73GB (31.3%)
2021-11-09T08:56:45.149+0000	[#######.................] benchmark.NoBench	1.81GB/5.73GB (31.6%)
2021-11-09T08:56:48.145+0000	[#######.................] benchmark.NoBench	1.83GB/5.73GB (31.9%)
2021-11-09T08:56:51.144+0000	[#######.................] benchmark.NoBench	1.84GB/5.73GB (32.1%)
2021-11-09T08:56:54.144+0000	[#######.................] benchmark.NoBench	1.86GB/5.73GB (32.4%)
2021-11-09T08:56:57.143+0000	[#######.................] benchmark.NoBench	1.87GB/5.73GB (32.7%)
2021-11-09T08:57:00.144+0000	[#######.................] benchmark.NoBench	1.89GB/5.73GB (33.0%)
2021-11-09T08:57:03.144+0000	[#######.................] benchmark.NoBench	1.91GB/5.73GB (33.3%)
2021-11-09T08:57:06.149+0000	[########................] benchmark.NoBench	1.93GB/5.73GB (33.6%)
2021-11-09T08:57:09.143+0000	[########................] benchmark.NoBench	1.94GB/5.73GB (33.9%)
2021-11-09T08:57:12.144+0000	[########................] benchmark.NoBench	1.96GB/5.73GB (34.1%)
2021-11-09T08:57:15.144+0000	[########................] benchmark.NoBench	1.97GB/5.73GB (34.4%)
2021-11-09T08:57:18.143+0000	[########................] benchmark.NoBench	1.99GB/5.73GB (34.7%)
2021-11-09T08:57:21.144+0000	[########................] benchmark.NoBench	2.00GB/5.73GB (35.0%)
2021-11-09T08:57:24.144+0000	[########................] benchmark.NoBench	2.02GB/5.73GB (35.2%)
2021-11-09T08:57:27.143+0000	[########................] benchmark.NoBench	2.04GB/5.73GB (35.5%)
2021-11-09T08:57:30.143+0000	[########................] benchmark.NoBench	2.05GB/5.73GB (35.8%)
2021-11-09T08:57:33.144+0000	[########................] benchmark.NoBench	2.07GB/5.73GB (36.1%)
2021-11-09T08:57:36.144+0000	[########................] benchmark.NoBench	2.08GB/5.73GB (36.4%)
2021-11-09T08:57:39.143+0000	[########................] benchmark.NoBench	2.10GB/5.73GB (36.6%)
2021-11-09T08:57:42.144+0000	[########................] benchmark.NoBench	2.12GB/5.73GB (36.9%)
2021-11-09T08:57:45.144+0000	[########................] benchmark.NoBench	2.13GB/5.73GB (37.2%)
2021-11-09T08:57:48.144+0000	[########................] benchmark.NoBench	2.15GB/5.73GB (37.4%)
2021-11-09T08:57:51.144+0000	[#########...............] benchmark.NoBench	2.16GB/5.73GB (37.7%)
2021-11-09T08:57:54.145+0000	[#########...............] benchmark.NoBench	2.18GB/5.73GB (38.0%)
2021-11-09T08:57:57.143+0000	[#########...............] benchmark.NoBench	2.19GB/5.73GB (38.3%)
2021-11-09T08:58:00.144+0000	[#########...............] benchmark.NoBench	2.21GB/5.73GB (38.5%)
2021-11-09T08:58:03.144+0000	[#########...............] benchmark.NoBench	2.23GB/5.73GB (38.9%)
2021-11-09T08:58:06.144+0000	[#########...............] benchmark.NoBench	2.25GB/5.73GB (39.2%)
2021-11-09T08:58:09.144+0000	[#########...............] benchmark.NoBench	2.26GB/5.73GB (39.4%)
2021-11-09T08:58:12.144+0000	[#########...............] benchmark.NoBench	2.28GB/5.73GB (39.7%)
2021-11-09T08:58:15.144+0000	[#########...............] benchmark.NoBench	2.29GB/5.73GB (40.0%)
2021-11-09T08:58:18.144+0000	[#########...............] benchmark.NoBench	2.31GB/5.73GB (40.2%)
2021-11-09T08:58:21.144+0000	[#########...............] benchmark.NoBench	2.32GB/5.73GB (40.5%)
2021-11-09T08:58:24.144+0000	[#########...............] benchmark.NoBench	2.34GB/5.73GB (40.8%)
2021-11-09T08:58:27.144+0000	[#########...............] benchmark.NoBench	2.35GB/5.73GB (41.1%)
2021-11-09T08:58:30.143+0000	[#########...............] benchmark.NoBench	2.37GB/5.73GB (41.3%)
2021-11-09T08:58:33.143+0000	[#########...............] benchmark.NoBench	2.39GB/5.73GB (41.6%)
2021-11-09T08:58:36.144+0000	[##########..............] benchmark.NoBench	2.40GB/5.73GB (41.9%)
2021-11-09T08:58:39.144+0000	[##########..............] benchmark.NoBench	2.42GB/5.73GB (42.2%)
2021-11-09T08:58:42.144+0000	[##########..............] benchmark.NoBench	2.43GB/5.73GB (42.5%)
2021-11-09T08:58:45.146+0000	[##########..............] benchmark.NoBench	2.45GB/5.73GB (42.7%)
2021-11-09T08:58:48.144+0000	[##########..............] benchmark.NoBench	2.47GB/5.73GB (43.0%)
2021-11-09T08:58:51.144+0000	[##########..............] benchmark.NoBench	2.48GB/5.73GB (43.3%)
2021-11-09T08:58:54.144+0000	[##########..............] benchmark.NoBench	2.50GB/5.73GB (43.5%)
2021-11-09T08:58:57.143+0000	[##########..............] benchmark.NoBench	2.51GB/5.73GB (43.8%)
2021-11-09T08:59:00.144+0000	[##########..............] benchmark.NoBench	2.53GB/5.73GB (44.1%)
2021-11-09T08:59:03.144+0000	[##########..............] benchmark.NoBench	2.54GB/5.73GB (44.3%)
2021-11-09T08:59:06.144+0000	[##########..............] benchmark.NoBench	2.56GB/5.73GB (44.6%)
2021-11-09T08:59:09.143+0000	[##########..............] benchmark.NoBench	2.57GB/5.73GB (44.9%)
2021-11-09T08:59:12.143+0000	[##########..............] benchmark.NoBench	2.59GB/5.73GB (45.2%)
2021-11-09T08:59:15.143+0000	[##########..............] benchmark.NoBench	2.60GB/5.73GB (45.4%)
2021-11-09T08:59:18.148+0000	[##########..............] benchmark.NoBench	2.62GB/5.73GB (45.7%)
2021-11-09T08:59:21.144+0000	[###########.............] benchmark.NoBench	2.64GB/5.73GB (46.0%)
2021-11-09T08:59:24.144+0000	[###########.............] benchmark.NoBench	2.65GB/5.73GB (46.3%)
2021-11-09T08:59:27.143+0000	[###########.............] benchmark.NoBench	2.67GB/5.73GB (46.6%)
2021-11-09T08:59:30.143+0000	[###########.............] benchmark.NoBench	2.69GB/5.73GB (46.9%)
2021-11-09T08:59:33.143+0000	[###########.............] benchmark.NoBench	2.70GB/5.73GB (47.1%)
2021-11-09T08:59:36.143+0000	[###########.............] benchmark.NoBench	2.72GB/5.73GB (47.4%)
2021-11-09T08:59:39.144+0000	[###########.............] benchmark.NoBench	2.73GB/5.73GB (47.7%)
2021-11-09T08:59:42.144+0000	[###########.............] benchmark.NoBench	2.75GB/5.73GB (47.9%)
2021-11-09T08:59:45.143+0000	[###########.............] benchmark.NoBench	2.76GB/5.73GB (48.2%)
2021-11-09T08:59:48.144+0000	[###########.............] benchmark.NoBench	2.78GB/5.73GB (48.5%)
2021-11-09T08:59:51.144+0000	[###########.............] benchmark.NoBench	2.80GB/5.73GB (48.8%)
2021-11-09T08:59:54.145+0000	[###########.............] benchmark.NoBench	2.81GB/5.73GB (49.0%)
2021-11-09T08:59:57.147+0000	[###########.............] benchmark.NoBench	2.83GB/5.73GB (49.3%)
2021-11-09T09:00:00.143+0000	[###########.............] benchmark.NoBench	2.84GB/5.73GB (49.6%)
2021-11-09T09:00:03.144+0000	[###########.............] benchmark.NoBench	2.86GB/5.73GB (49.8%)
2021-11-09T09:00:06.144+0000	[############............] benchmark.NoBench	2.88GB/5.73GB (50.2%)
2021-11-09T09:00:09.143+0000	[############............] benchmark.NoBench	2.89GB/5.73GB (50.4%)
2021-11-09T09:00:12.143+0000	[############............] benchmark.NoBench	2.91GB/5.73GB (50.7%)
2021-11-09T09:00:15.146+0000	[############............] benchmark.NoBench	2.92GB/5.73GB (51.0%)
2021-11-09T09:00:18.143+0000	[############............] benchmark.NoBench	2.94GB/5.73GB (51.3%)
2021-11-09T09:00:21.143+0000	[############............] benchmark.NoBench	2.96GB/5.73GB (51.5%)
2021-11-09T09:00:24.144+0000	[############............] benchmark.NoBench	2.97GB/5.73GB (51.8%)
2021-11-09T09:00:27.144+0000	[############............] benchmark.NoBench	2.99GB/5.73GB (52.1%)
2021-11-09T09:00:30.147+0000	[############............] benchmark.NoBench	3.00GB/5.73GB (52.3%)
2021-11-09T09:00:33.143+0000	[############............] benchmark.NoBench	3.02GB/5.73GB (52.6%)
2021-11-09T09:00:36.144+0000	[############............] benchmark.NoBench	3.03GB/5.73GB (52.9%)
2021-11-09T09:00:39.143+0000	[############............] benchmark.NoBench	3.05GB/5.73GB (53.2%)
2021-11-09T09:00:42.144+0000	[############............] benchmark.NoBench	3.06GB/5.73GB (53.5%)
2021-11-09T09:00:45.150+0000	[############............] benchmark.NoBench	3.08GB/5.73GB (53.7%)
2021-11-09T09:00:48.143+0000	[############............] benchmark.NoBench	3.10GB/5.73GB (54.0%)
2021-11-09T09:00:51.144+0000	[#############...........] benchmark.NoBench	3.11GB/5.73GB (54.3%)
2021-11-09T09:00:54.143+0000	[#############...........] benchmark.NoBench	3.13GB/5.73GB (54.5%)
2021-11-09T09:00:57.144+0000	[#############...........] benchmark.NoBench	3.14GB/5.73GB (54.8%)
2021-11-09T09:01:00.144+0000	[#############...........] benchmark.NoBench	3.16GB/5.73GB (55.1%)
2021-11-09T09:01:03.144+0000	[#############...........] benchmark.NoBench	3.17GB/5.73GB (55.4%)
2021-11-09T09:01:06.143+0000	[#############...........] benchmark.NoBench	3.19GB/5.73GB (55.6%)
2021-11-09T09:01:09.144+0000	[#############...........] benchmark.NoBench	3.21GB/5.73GB (56.0%)
2021-11-09T09:01:12.144+0000	[#############...........] benchmark.NoBench	3.23GB/5.73GB (56.3%)
2021-11-09T09:01:15.151+0000	[#############...........] benchmark.NoBench	3.24GB/5.73GB (56.5%)
2021-11-09T09:01:18.143+0000	[#############...........] benchmark.NoBench	3.26GB/5.73GB (56.8%)
2021-11-09T09:01:21.144+0000	[#############...........] benchmark.NoBench	3.27GB/5.73GB (57.1%)
2021-11-09T09:01:24.143+0000	[#############...........] benchmark.NoBench	3.29GB/5.73GB (57.4%)
2021-11-09T09:01:27.146+0000	[#############...........] benchmark.NoBench	3.30GB/5.73GB (57.6%)
2021-11-09T09:01:30.143+0000	[#############...........] benchmark.NoBench	3.32GB/5.73GB (57.9%)
2021-11-09T09:01:33.143+0000	[#############...........] benchmark.NoBench	3.34GB/5.73GB (58.2%)
2021-11-09T09:01:36.144+0000	[##############..........] benchmark.NoBench	3.35GB/5.73GB (58.5%)
2021-11-09T09:01:39.143+0000	[##############..........] benchmark.NoBench	3.37GB/5.73GB (58.7%)
2021-11-09T09:01:42.145+0000	[##############..........] benchmark.NoBench	3.38GB/5.73GB (59.0%)
2021-11-09T09:01:45.144+0000	[##############..........] benchmark.NoBench	3.40GB/5.73GB (59.3%)
2021-11-09T09:01:48.143+0000	[##############..........] benchmark.NoBench	3.41GB/5.73GB (59.5%)
2021-11-09T09:01:51.144+0000	[##############..........] benchmark.NoBench	3.43GB/5.73GB (59.8%)
2021-11-09T09:01:54.144+0000	[##############..........] benchmark.NoBench	3.45GB/5.73GB (60.1%)
2021-11-09T09:01:57.144+0000	[##############..........] benchmark.NoBench	3.46GB/5.73GB (60.4%)
2021-11-09T09:02:00.144+0000	[##############..........] benchmark.NoBench	3.48GB/5.73GB (60.6%)
2021-11-09T09:02:03.144+0000	[##############..........] benchmark.NoBench	3.49GB/5.73GB (60.9%)
2021-11-09T09:02:06.144+0000	[##############..........] benchmark.NoBench	3.51GB/5.73GB (61.2%)
2021-11-09T09:02:09.145+0000	[##############..........] benchmark.NoBench	3.53GB/5.73GB (61.5%)
2021-11-09T09:02:12.144+0000	[##############..........] benchmark.NoBench	3.54GB/5.73GB (61.8%)
2021-11-09T09:02:15.144+0000	[##############..........] benchmark.NoBench	3.56GB/5.73GB (62.0%)
2021-11-09T09:02:18.148+0000	[##############..........] benchmark.NoBench	3.57GB/5.73GB (62.3%)
2021-11-09T09:02:21.143+0000	[###############.........] benchmark.NoBench	3.59GB/5.73GB (62.6%)
2021-11-09T09:02:24.144+0000	[###############.........] benchmark.NoBench	3.61GB/5.73GB (62.9%)
2021-11-09T09:02:27.144+0000	[###############.........] benchmark.NoBench	3.62GB/5.73GB (63.2%)
2021-11-09T09:02:30.143+0000	[###############.........] benchmark.NoBench	3.64GB/5.73GB (63.4%)
2021-11-09T09:02:33.144+0000	[###############.........] benchmark.NoBench	3.65GB/5.73GB (63.7%)
2021-11-09T09:02:36.143+0000	[###############.........] benchmark.NoBench	3.67GB/5.73GB (64.0%)
2021-11-09T09:02:39.144+0000	[###############.........] benchmark.NoBench	3.69GB/5.73GB (64.3%)
2021-11-09T09:02:42.144+0000	[###############.........] benchmark.NoBench	3.70GB/5.73GB (64.6%)
2021-11-09T09:02:45.146+0000	[###############.........] benchmark.NoBench	3.72GB/5.73GB (64.8%)
2021-11-09T09:02:48.143+0000	[###############.........] benchmark.NoBench	3.73GB/5.73GB (65.1%)
2021-11-09T09:02:51.143+0000	[###############.........] benchmark.NoBench	3.75GB/5.73GB (65.4%)
2021-11-09T09:02:54.143+0000	[###############.........] benchmark.NoBench	3.76GB/5.73GB (65.6%)
2021-11-09T09:02:57.144+0000	[###############.........] benchmark.NoBench	3.78GB/5.73GB (65.9%)
2021-11-09T09:03:00.144+0000	[###############.........] benchmark.NoBench	3.80GB/5.73GB (66.2%)
2021-11-09T09:03:03.143+0000	[###############.........] benchmark.NoBench	3.81GB/5.73GB (66.5%)
2021-11-09T09:03:06.145+0000	[################........] benchmark.NoBench	3.83GB/5.73GB (66.7%)
2021-11-09T09:03:09.143+0000	[################........] benchmark.NoBench	3.84GB/5.73GB (67.0%)
2021-11-09T09:03:12.144+0000	[################........] benchmark.NoBench	3.86GB/5.73GB (67.3%)
2021-11-09T09:03:15.143+0000	[################........] benchmark.NoBench	3.87GB/5.73GB (67.6%)
2021-11-09T09:03:18.144+0000	[################........] benchmark.NoBench	3.89GB/5.73GB (67.8%)
2021-11-09T09:03:21.143+0000	[################........] benchmark.NoBench	3.91GB/5.73GB (68.1%)
2021-11-09T09:03:24.144+0000	[################........] benchmark.NoBench	3.92GB/5.73GB (68.4%)
2021-11-09T09:03:27.143+0000	[################........] benchmark.NoBench	3.94GB/5.73GB (68.7%)
2021-11-09T09:03:30.146+0000	[################........] benchmark.NoBench	3.95GB/5.73GB (68.9%)
2021-11-09T09:03:33.146+0000	[################........] benchmark.NoBench	3.97GB/5.73GB (69.2%)
2021-11-09T09:03:36.152+0000	[################........] benchmark.NoBench	3.98GB/5.73GB (69.5%)
2021-11-09T09:03:39.144+0000	[################........] benchmark.NoBench	4.00GB/5.73GB (69.8%)
2021-11-09T09:03:42.144+0000	[################........] benchmark.NoBench	4.02GB/5.73GB (70.0%)
2021-11-09T09:03:45.144+0000	[################........] benchmark.NoBench	4.03GB/5.73GB (70.3%)
2021-11-09T09:03:48.145+0000	[################........] benchmark.NoBench	4.05GB/5.73GB (70.6%)
